ID,round,package,utility,att_1_Eliminate2050,att_1_Eliminate2070,att_1_Reduce2030,att_2_EnergyAccess,att_2_InsureWorkers,att_2_LowPrices,att_2_NothingSoc,att_3_IdentityCoalRegions,att_3_IndustryCoalRegions,att_3_NothingEco,att_3_WorkersCoalRegion,att_4_Gov&Businesses,att_4_Gov&CivilSociety,att_4_Gov&LaborUnions,att_4_Gov&LocalGov,att_4_Gov&Researchers,att_4_GovAlone,att_5_Fin&TechSupport,att_5_FinSupportOnly,att_5_NoInterference,att_5_TechSupportOnly,inconsistent,treatment_status,trust_ID,coal_prox,coal_state,high_income,aware,genderFilter,ageFilter,district_NorthernZone,district_NorthEasternZone,district_CentralZone,district_EasternZone,district_WesternZone,district_SouthernZone,support,unsupport,utility_standardized
1,1,A,4,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1,False,0,0,0,0,1.0,23,False,False,False,False,False,True,False,False,-0.7485453342667943
1,2,A,4,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,False,0,0,0,0,1.0,23,False,False,False,False,False,True,False,False,-0.7485453342667943
1,3,A,4,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,1,False,0,0,0,0,1.0,23,False,False,False,False,False,True,False,False,-0.7485453342667943
1,4,A,4,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,1,False,0,0,0,0,1.0,23,False,False,False,False,False,True,False,False,-0.7485453342667943
1,5,A,4,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,False,0,0,0,0,1.0,23,False,False,False,False,False,True,False,False,-0.7485453342667943
1,6,A,4,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1,False,0,0,0,0,1.0,23,False,False,False,False,False,True,False,False,-0.7485453342667943
2,1,A,6,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0,True,0,1,0,0,0.0,28,False,False,False,False,True,False,True,False,0.4690273126385292
2,2,A,7,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0,True,0,1,0,0,0.0,28,False,False,False,False,True,False,True,False,1.077813636091191
2,3,A,7,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0,True,0,1,0,0,0.0,28,False,False,False,False,True,False,True,False,1.077813636091191
2,4,A,5,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0,True,0,1,0,0,0.0,28,False,False,False,False,True,False,True,False,-0.13975901081413253
2,5,A,7,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0,True,0,1,0,0,0.0,28,False,False,False,False,True,False,True,False,1.077813636091191
2,6,A,7,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0,True,0,1,0,0,0.0,28,False,False,False,False,True,False,True,False,1.077813636091191
3,1,A,5,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,1,True,0,0,0,0,0.0,26,False,False,False,False,False,True,True,False,-0.13975901081413253
3,2,A,7,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,True,0,0,0,0,0.0,26,False,False,False,False,False,True,True,False,1.077813636091191
3,3,A,6,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,1,True,0,0,0,0,0.0,26,False,False,False,False,False,True,True,False,0.4690273126385292
3,4,A,4,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1,True,0,0,0,0,0.0,26,False,False,False,False,False,True,False,False,-0.7485453342667943
3,5,A,5,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,1,True,0,0,0,0,0.0,26,False,False,False,False,False,True,True,False,-0.13975901081413253
3,6,A,6,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,True,0,0,0,0,0.0,26,False,False,False,False,False,True,True,False,0.4690273126385292
4,1,A,7,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1,True,0,1,1,1,0.0,32,False,False,False,False,False,True,True,False,1.077813636091191
4,2,A,7,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,1,True,0,1,1,1,0.0,32,False,False,False,False,False,True,True,False,1.077813636091191
4,3,A,7,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1,True,0,1,1,1,0.0,32,False,False,False,False,False,True,True,False,1.077813636091191
4,4,A,7,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,1,True,0,1,1,1,0.0,32,False,False,False,False,False,True,True,False,1.077813636091191
4,5,A,7,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1,True,0,1,1,1,0.0,32,False,False,False,False,False,True,True,False,1.077813636091191
4,6,A,6,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,1,True,0,1,1,1,0.0,32,False,False,False,False,False,True,True,False,0.4690273126385292
5,1,A,4,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1,False,0,0,0,0,0.0,24,False,False,False,False,False,True,False,False,-0.7485453342667943
5,2,A,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1,False,0,0,0,0,0.0,24,False,False,False,False,False,True,False,False,-0.7485453342667943
5,3,A,4,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,False,0,0,0,0,0.0,24,False,False,False,False,False,True,False,False,-0.7485453342667943
5,4,A,4,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1,False,0,0,0,0,0.0,24,False,False,False,False,False,True,False,False,-0.7485453342667943
5,5,A,4,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1,False,0,0,0,0,0.0,24,False,False,False,False,False,True,False,False,-0.7485453342667943
5,6,A,3,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,1,False,0,0,0,0,0.0,24,False,False,False,False,False,True,False,True,-1.357331657719456
6,1,A,5,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,True,0,1,0,0,1.0,31,False,False,True,False,False,False,True,False,-0.13975901081413253
6,2,A,4,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,True,0,1,0,0,1.0,31,False,False,True,False,False,False,False,False,-0.7485453342667943
6,3,A,7,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0,True,0,1,0,0,1.0,31,False,False,True,False,False,False,True,False,1.077813636091191
6,4,A,4,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,True,0,1,0,0,1.0,31,False,False,True,False,False,False,False,False,-0.7485453342667943
6,5,A,7,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0,True,0,1,0,0,1.0,31,False,False,True,False,False,False,True,False,1.077813636091191
6,6,A,6,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0,True,0,1,0,0,1.0,31,False,False,True,False,False,False,True,False,0.4690273126385292
7,1,A,4,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0,True,1,0,1,1,0.0,32,True,False,False,False,False,False,False,False,-0.7485453342667943
7,2,A,5,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0,True,1,0,1,1,0.0,32,True,False,False,False,False,False,True,False,-0.13975901081413253
7,3,A,5,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,True,1,0,1,1,0.0,32,True,False,False,False,False,False,True,False,-0.13975901081413253
7,4,A,5,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,True,1,0,1,1,0.0,32,True,False,False,False,False,False,True,False,-0.13975901081413253
7,5,A,5,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0,True,1,0,1,1,0.0,32,True,False,False,False,False,False,True,False,-0.13975901081413253
7,6,A,5,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,True,1,0,1,1,0.0,32,True,False,False,False,False,False,True,False,-0.13975901081413253
8,1,A,5,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,1,True,0,0,1,1,1.0,35,False,False,False,False,False,True,True,False,-0.13975901081413253
8,2,A,3,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,1,True,0,0,1,1,1.0,35,False,False,False,False,False,True,False,True,-1.357331657719456
8,3,A,4,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,True,0,0,1,1,1.0,35,False,False,False,False,False,True,False,False,-0.7485453342667943
8,4,A,6,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1,True,0,0,1,1,1.0,35,False,False,False,False,False,True,True,False,0.4690273126385292
8,5,A,6,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1,True,0,0,1,1,1.0,35,False,False,False,False,False,True,True,False,0.4690273126385292
8,6,A,3,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,1,True,0,0,1,1,1.0,35,False,False,False,False,False,True,False,True,-1.357331657719456
9,1,A,5,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0,True,0,0,0,0,0.0,33,False,False,False,False,False,True,True,False,-0.13975901081413253
9,2,A,3,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0,True,0,0,0,0,0.0,33,False,False,False,False,False,True,False,True,-1.357331657719456
9,3,A,4,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0,True,0,0,0,0,0.0,33,False,False,False,False,False,True,False,False,-0.7485453342667943
9,4,A,5,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,True,0,0,0,0,0.0,33,False,False,False,False,False,True,True,False,-0.13975901081413253
9,5,A,5,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0,True,0,0,0,0,0.0,33,False,False,False,False,False,True,True,False,-0.13975901081413253
9,6,A,6,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,True,0,0,0,0,0.0,33,False,False,False,False,False,True,True,False,0.4690273126385292
10,1,A,6,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,True,0,0,1,1,0.0,42,False,False,False,False,False,True,True,False,0.4690273126385292
10,2,A,7,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,1,True,0,0,1,1,0.0,42,False,False,False,False,False,True,True,False,1.077813636091191
10,3,A,7,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,True,0,0,1,1,0.0,42,False,False,False,False,False,True,True,False,1.077813636091191
10,4,A,7,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1,True,0,0,1,1,0.0,42,False,False,False,False,False,True,True,False,1.077813636091191
10,5,A,7,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1,True,0,0,1,1,0.0,42,False,False,False,False,False,True,True,False,1.077813636091191
10,6,A,7,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,1,True,0,0,1,1,0.0,42,False,False,False,False,False,True,True,False,1.077813636091191
11,1,A,4,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0,False,0,0,0,0,0.0,29,False,False,False,False,False,True,False,False,-0.7485453342667943
11,2,A,4,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,False,0,0,0,0,0.0,29,False,False,False,False,False,True,False,False,-0.7485453342667943
11,3,A,4,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0,False,0,0,0,0,0.0,29,False,False,False,False,False,True,False,False,-0.7485453342667943
11,4,A,4,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0,False,0,0,0,0,0.0,29,False,False,False,False,False,True,False,False,-0.7485453342667943
11,5,A,5,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0,False,0,0,0,0,0.0,29,False,False,False,False,False,True,True,False,-0.13975901081413253
11,6,A,5,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,False,0,0,0,0,0.0,29,False,False,False,False,False,True,True,False,-0.13975901081413253
12,1,A,5,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,True,0,1,0,1,0.0,58,False,False,False,True,False,False,True,False,-0.13975901081413253
12,2,A,7,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0,True,0,1,0,1,0.0,58,False,False,False,True,False,False,True,False,1.077813636091191
12,3,A,7,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0,True,0,1,0,1,0.0,58,False,False,False,True,False,False,True,False,1.077813636091191
12,4,A,7,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,0,True,0,1,0,1,0.0,58,False,False,False,True,False,False,True,False,1.077813636091191
12,5,A,5,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0,True,0,1,0,1,0.0,58,False,False,False,True,False,False,True,False,-0.13975901081413253
12,6,A,4,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,True,0,1,0,1,0.0,58,False,False,False,True,False,False,False,False,-0.7485453342667943
13,1,A,5,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0,True,0,1,0,0,0.0,24,False,False,False,False,False,True,True,False,-0.13975901081413253
13,2,A,6,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,True,0,1,0,0,0.0,24,False,False,False,False,False,True,True,False,0.4690273126385292
13,3,A,4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0,True,0,1,0,0,0.0,24,False,False,False,False,False,True,False,False,-0.7485453342667943
13,4,A,4,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,True,0,1,0,0,0.0,24,False,False,False,False,False,True,False,False,-0.7485453342667943
13,5,A,5,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0,True,0,1,0,0,0.0,24,False,False,False,False,False,True,True,False,-0.13975901081413253
13,6,A,5,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0,True,0,1,0,0,0.0,24,False,False,False,False,False,True,True,False,-0.13975901081413253
14,1,A,7,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0,True,0,1,1,0,1.0,42,False,False,False,True,False,False,True,False,1.077813636091191
14,2,A,7,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0,True,0,1,1,0,1.0,42,False,False,False,True,False,False,True,False,1.077813636091191
14,3,A,7,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0,True,0,1,1,0,1.0,42,False,False,False,True,False,False,True,False,1.077813636091191
14,4,A,7,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0,True,0,1,1,0,1.0,42,False,False,False,True,False,False,True,False,1.077813636091191
14,5,A,7,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,True,0,1,1,0,1.0,42,False,False,False,True,False,False,True,False,1.077813636091191
14,6,A,7,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0,True,0,1,1,0,1.0,42,False,False,False,True,False,False,True,False,1.077813636091191
15,1,A,5,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,1,False,1,0,1,1,0.0,27,True,False,False,False,False,False,True,False,-0.13975901081413253
15,2,A,5,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,1,False,1,0,1,1,0.0,27,True,False,False,False,False,False,True,False,-0.13975901081413253
15,3,A,4,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,1,False,1,0,1,1,0.0,27,True,False,False,False,False,False,False,False,-0.7485453342667943
15,4,A,5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,1,False,1,0,1,1,0.0,27,True,False,False,False,False,False,True,False,-0.13975901081413253
15,5,A,5,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1,False,1,0,1,1,0.0,27,True,False,False,False,False,False,True,False,-0.13975901081413253
15,6,A,5,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,1,False,1,0,1,1,0.0,27,True,False,False,False,False,False,True,False,-0.13975901081413253
16,1,A,7,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,True,0,0,0,1,1.0,38,True,False,False,False,False,False,True,False,1.077813636091191
16,2,A,7,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,True,0,0,0,1,1.0,38,True,False,False,False,False,False,True,False,1.077813636091191
16,3,A,5,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,True,0,0,0,1,1.0,38,True,False,False,False,False,False,True,False,-0.13975901081413253
16,4,A,7,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1,True,0,0,0,1,1.0,38,True,False,False,False,False,False,True,False,1.077813636091191
16,5,A,7,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1,True,0,0,0,1,1.0,38,True,False,False,False,False,False,True,False,1.077813636091191
16,6,A,6,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1,True,0,0,0,1,1.0,38,True,False,False,False,False,False,True,False,0.4690273126385292
17,1,A,5,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,True,0,1,1,0,1.0,45,False,False,False,False,False,True,True,False,-0.13975901081413253
17,2,A,6,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,True,0,1,1,0,1.0,45,False,False,False,False,False,True,True,False,0.4690273126385292
17,3,A,4,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,True,0,1,1,0,1.0,45,False,False,False,False,False,True,False,False,-0.7485453342667943
17,4,A,4,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,0,True,0,1,1,0,1.0,45,False,False,False,False,False,True,False,False,-0.7485453342667943
17,5,A,4,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0,True,0,1,1,0,1.0,45,False,False,False,False,False,True,False,False,-0.7485453342667943
17,6,A,4,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,True,0,1,1,0,1.0,45,False,False,False,False,False,True,False,False,-0.7485453342667943
18,1,A,6,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1,True,0,0,1,0,1.0,24,False,True,False,False,False,False,True,False,0.4690273126385292
18,2,A,6,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,1,True,0,0,1,0,1.0,24,False,True,False,False,False,False,True,False,0.4690273126385292
18,3,A,6,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1,True,0,0,1,0,1.0,24,False,True,False,False,False,False,True,False,0.4690273126385292
18,4,A,5,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1,True,0,0,1,0,1.0,24,False,True,False,False,False,False,True,False,-0.13975901081413253
18,5,A,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1,True,0,0,1,0,1.0,24,False,True,False,False,False,False,False,True,-1.357331657719456
18,6,A,3,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1,True,0,0,1,0,1.0,24,False,True,False,False,False,False,False,True,-1.357331657719456
19,1,A,7,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,True,0,1,0,0,0.0,40,False,False,False,False,True,False,True,False,1.077813636091191
19,2,A,7,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,True,0,1,0,0,0.0,40,False,False,False,False,True,False,True,False,1.077813636091191
19,3,A,7,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0,True,0,1,0,0,0.0,40,False,False,False,False,True,False,True,False,1.077813636091191
19,4,A,7,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,0,True,0,1,0,0,0.0,40,False,False,False,False,True,False,True,False,1.077813636091191
19,5,A,6,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0,True,0,1,0,0,0.0,40,False,False,False,False,True,False,True,False,0.4690273126385292
19,6,A,6,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0,True,0,1,0,0,0.0,40,False,False,False,False,True,False,True,False,0.4690273126385292
20,1,A,6,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1,False,0,1,1,1,0.0,45,False,False,True,False,False,False,True,False,0.4690273126385292
20,2,A,4,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,False,0,1,1,1,0.0,45,False,False,True,False,False,False,False,False,-0.7485453342667943
20,3,A,3,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,1,False,0,1,1,1,0.0,45,False,False,True,False,False,False,False,True,-1.357331657719456
20,4,A,4,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,1,False,0,1,1,1,0.0,45,False,False,True,False,False,False,False,False,-0.7485453342667943
20,5,A,4,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,1,False,0,1,1,1,0.0,45,False,False,True,False,False,False,False,False,-0.7485453342667943
20,6,A,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1,False,0,1,1,1,0.0,45,False,False,True,False,False,False,False,False,-0.7485453342667943
21,1,A,6,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0,True,0,0,1,0,0.0,50,True,False,False,False,False,False,True,False,0.4690273126385292
21,2,A,4,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0,True,0,0,1,0,0.0,50,True,False,False,False,False,False,False,False,-0.7485453342667943
21,3,A,6,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0,True,0,0,1,0,0.0,50,True,False,False,False,False,False,True,False,0.4690273126385292
21,4,A,4,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,True,0,0,1,0,0.0,50,True,False,False,False,False,False,False,False,-0.7485453342667943
21,5,A,4,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,True,0,0,1,0,0.0,50,True,False,False,False,False,False,False,False,-0.7485453342667943
21,6,A,6,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0,True,0,0,1,0,0.0,50,True,False,False,False,False,False,True,False,0.4690273126385292
22,1,A,7,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,True,0,0,0,1,0.0,31,True,False,False,False,False,False,True,False,1.077813636091191
22,2,A,7,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0,True,0,0,0,1,0.0,31,True,False,False,False,False,False,True,False,1.077813636091191
22,3,A,7,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,True,0,0,0,1,0.0,31,True,False,False,False,False,False,True,False,1.077813636091191
22,4,A,5,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0,True,0,0,0,1,0.0,31,True,False,False,False,False,False,True,False,-0.13975901081413253
22,5,A,7,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,0,True,0,0,0,1,0.0,31,True,False,False,False,False,False,True,False,1.077813636091191
22,6,A,7,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0,True,0,0,0,1,0.0,31,True,False,False,False,False,False,True,False,1.077813636091191
23,1,A,7,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,1,True,1,0,0,0,0.0,37,True,False,False,False,False,False,True,False,1.077813636091191
23,2,A,6,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1,True,1,0,0,0,0.0,37,True,False,False,False,False,False,True,False,0.4690273126385292
23,3,A,4,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,1,True,1,0,0,0,0.0,37,True,False,False,False,False,False,False,False,-0.7485453342667943
23,4,A,6,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1,True,1,0,0,0,0.0,37,True,False,False,False,False,False,True,False,0.4690273126385292
23,5,A,5,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1,True,1,0,0,0,0.0,37,True,False,False,False,False,False,True,False,-0.13975901081413253
23,6,A,6,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,True,1,0,0,0,0.0,37,True,False,False,False,False,False,True,False,0.4690273126385292
24,1,A,7,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,True,0,1,1,0,1.0,25,False,False,False,False,True,False,True,False,1.077813636091191
24,2,A,3,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,0,True,0,1,1,0,1.0,25,False,False,False,False,True,False,False,True,-1.357331657719456
24,3,A,5,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,True,0,1,1,0,1.0,25,False,False,False,False,True,False,True,False,-0.13975901081413253
24,4,A,7,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,0,True,0,1,1,0,1.0,25,False,False,False,False,True,False,True,False,1.077813636091191
